fold,test_start,test_end,horizon,feature,days,mean_ic,median_ic,ic_std,icir,positive_ic_pct
20,2024-01-16,2024-04-16,1,beta_60,63,-0.019721019721019726,-0.05454545454545454,0.473776273331284,-0.04162517380272011,47.61904761904761
20,2024-01-16,2024-04-16,1,volatility_10,63,-0.0031746031746031807,0.006060606060606061,0.36616723884820646,-0.008669817607356193,50.79365079365079
20,2024-01-16,2024-04-16,1,volatility_20,63,-0.018951418951418945,0.0303030303030303,0.3692937115502416,-0.051318011541175795,52.38095238095239
20,2024-01-16,2024-04-16,1,volatility_60,63,-0.022607022607022596,-0.04242424242424241,0.3848753561622823,-0.05873855585986225,49.2063492063492
20,2024-01-16,2024-04-16,1,price_ma50_ratio,63,0.08994708994708996,0.12727272727272726,0.4741153223025331,0.18971563608251135,60.317460317460316
20,2024-01-16,2024-04-16,1,volume_ratio_20,63,-0.048003848003848014,-0.04242424242424241,0.3488544966072196,-0.1376042117006055,44.44444444444444
20,2024-01-16,2024-04-16,1,rsi_14,63,0.08917748917748915,0.13939393939393938,0.3741640422291594,0.23833794569407546,58.730158730158735
20,2024-01-16,2024-04-16,1,momentum_20,63,0.1012987012987013,0.12727272727272726,0.4245096610787731,0.23862519651797526,60.317460317460316
20,2024-01-16,2024-04-16,3,price_ma200_ratio,63,0.11438191438191436,0.10303030303030303,0.5196223590540552,0.22012508197326333,58.730158730158735
20,2024-01-16,2024-04-16,3,return_60d,63,0.11919191919191918,0.12727272727272726,0.4860054621920294,0.24524810617215725,61.904761904761905
20,2024-01-16,2024-04-16,3,beta_60,63,-0.0049062049062048975,0.006060606060606061,0.4412011335988823,-0.011120109475206766,50.79365079365079
20,2024-01-16,2024-04-16,3,volatility_10,63,-0.02029822029822029,-0.006060606060606061,0.3546196524112982,-0.057239411747766936,49.2063492063492
20,2024-01-16,2024-04-16,3,volatility_20,63,-0.014141414141414137,0.0303030303030303,0.36740310426845435,-0.03849018687409151,53.96825396825397
20,2024-01-16,2024-04-16,3,volatility_60,63,9.620009620010299e-05,0.06666666666666665,0.3588467430502455,0.0002680812855716322,52.38095238095239
20,2024-01-16,2024-04-16,3,price_ma50_ratio,63,0.1438191438191438,0.10303030303030303,0.4682207512898101,0.30716097785705665,60.317460317460316
20,2024-01-16,2024-04-16,3,volume_ratio_20,63,-0.05550745550745551,-0.07878787878787878,0.3805471658569491,-0.14586222284025954,42.857142857142854
20,2024-01-16,2024-04-16,3,rsi_14,63,0.16305916305916307,0.1515151515151515,0.35338719207379843,0.4614178632289287,68.25396825396825
20,2024-01-16,2024-04-16,3,momentum_20,63,0.14112554112554113,0.18787878787878787,0.4011232024442362,0.35182592347088243,66.66666666666666
20,2024-01-16,2024-04-16,5,price_ma200_ratio,63,0.16190476190476188,0.1515151515151515,0.45501497883943304,0.35582292767090484,63.49206349206349
20,2024-01-16,2024-04-16,5,return_60d,63,0.15959595959595954,0.12727272727272726,0.4288370108876413,0.3721599478217027,61.904761904761905
20,2024-01-16,2024-04-16,5,beta_60,63,0.023376623376623377,-0.006060606060606061,0.4393873423077844,0.05320276923282054,49.2063492063492
20,2024-01-16,2024-04-16,5,volatility_10,63,-0.018759018759018763,-0.0303030303030303,0.41237660174574026,-0.04549001732786247,47.61904761904761
20,2024-01-16,2024-04-16,5,volatility_20,63,0.005098605098605084,0.0303030303030303,0.3880882962243117,0.013137745065257353,55.55555555555556
20,2024-01-16,2024-04-16,5,volatility_60,63,0.022029822029822028,0.07878787878787878,0.3918771521099514,0.05621614302137468,55.55555555555556
20,2024-01-16,2024-04-16,5,price_ma50_ratio,63,0.2013468013468013,0.18787878787878787,0.4210358421323942,0.47821772209950725,65.07936507936508
20,2024-01-16,2024-04-16,5,volume_ratio_20,63,-0.04742664742664742,-0.09090909090909088,0.39057369606650866,-0.12142816555309295,39.682539682539684
20,2024-01-16,2024-04-16,5,rsi_14,63,0.21827801827801827,0.23636363636363633,0.3125380243480764,0.6984046780654122,71.42857142857143
20,2024-01-16,2024-04-16,5,momentum_20,63,0.18518518518518515,0.24848484848484845,0.35415093267693465,0.5228990469837778,65.07936507936508
20,2024-01-16,2024-04-16,10,price_ma200_ratio,63,0.19999999999999993,0.19999999999999998,0.4346877779066052,0.4601003528628562,66.66666666666666
20,2024-01-16,2024-04-16,10,return_60d,63,0.21827801827801827,0.2727272727272727,0.4096578267457622,0.5328300938663229,71.42857142857143
20,2024-01-16,2024-04-16,10,beta_60,63,-0.051274651274651264,-0.06666666666666665,0.3536605333604656,-0.14498267812764393,42.857142857142854
20,2024-01-16,2024-04-16,10,volatility_10,63,-0.06166426166426166,0.0303030303030303,0.3346380573710721,-0.18427151456919807,52.38095238095239
20,2024-01-16,2024-04-16,10,volatility_20,63,-0.03203463203463203,0.0303030303030303,0.3362644232454936,-0.0952661947566329,52.38095238095239
20,2024-01-16,2024-04-16,10,volatility_60,63,-0.027801827801827803,0.006060606060606061,0.3227459917207614,-0.08614151225736008,50.79365079365079
20,2024-01-16,2024-04-16,10,price_ma50_ratio,63,0.27888407888407885,0.2606060606060606,0.3674087351501634,0.7590567458068092,80.95238095238095
20,2024-01-16,2024-04-16,10,volume_ratio_20,63,-0.014526214526214524,-0.01818181818181818,0.30692036782596704,-0.04732893626157557,46.03174603174603
20,2024-01-16,2024-04-16,10,rsi_14,63,0.31774891774891767,0.3939393939393939,0.2812710068409689,1.1296895521427612,85.71428571428571
20,2024-01-16,2024-04-16,10,momentum_20,63,0.28427128427128423,0.28484848484848485,0.3552264962863405,0.8002536050749413,80.95238095238095
20,2024-01-16,2024-04-16,20,price_ma200_ratio,63,0.18037518037518036,0.34545454545454546,0.468656450706089,0.38487719544545435,63.49206349206349
20,2024-01-16,2024-04-16,20,return_60d,63,0.1782587782587782,0.38181818181818183,0.4968464607956704,0.3587804127120222,61.904761904761905
20,2024-01-16,2024-04-16,20,beta_60,63,-0.098989898989899,-0.07878787878787878,0.33215289072686305,-0.29802510155270834,34.92063492063492
20,2024-01-16,2024-04-16,20,volatility_10,63,0.009139009139009138,0.07878787878787878,0.30698470292035007,0.02977024279082836,63.49206349206349
20,2024-01-16,2024-04-16,20,volatility_20,63,-0.02876382876382876,0.01818181818181818,0.3101451521594392,-0.0927431190317038,52.38095238095239
20,2024-01-16,2024-04-16,20,volatility_60,63,-0.05031265031265031,-0.05454545454545454,0.2911872141516508,-0.17278454501936819,42.857142857142854
20,2024-01-16,2024-04-16,20,price_ma50_ratio,63,0.25945165945165943,0.35757575757575755,0.3902099686004932,0.6649026942653343,69.84126984126983
20,2024-01-16,2024-04-16,20,volume_ratio_20,63,-0.01587301587301587,-0.0303030303030303,0.3309725850653588,-0.04795870289341742,46.03174603174603
20,2024-01-16,2024-04-16,20,rsi_14,63,0.3281385281385281,0.33333333333333326,0.3517962558604603,0.932751621633756,80.95238095238095
20,2024-01-16,2024-04-16,20,momentum_20,63,0.26137566137566143,0.24848484848484845,0.3580070829382829,0.7300851682331665,73.01587301587301
21,2024-04-16,2024-07-16,1,price_ma200_ratio,62,-0.006060606060606059,0.024242424242424242,0.44544829353088455,-0.013605633130988422,50.0
21,2024-04-16,2024-07-16,1,return_60d,62,0.019941348973607016,0.02424242424242424,0.3947347805058145,0.050518347909586536,53.2258064516129
21,2024-04-16,2024-07-16,1,beta_60,62,0.035581622678396874,0.11515151515151514,0.5117364185132891,0.0695311519585993,58.06451612903226
21,2024-04-16,2024-07-16,1,volatility_10,62,0.00723362658846529,0.012121212121212121,0.4033890342128601,0.017932134924243514,51.61290322580645
21,2024-04-16,2024-07-16,1,volatility_20,62,0.03519061583577712,0.06666666666666665,0.3894185760736931,0.09036707028870059,56.451612903225815
21,2024-04-16,2024-07-16,1,volatility_60,62,0.04672531769305961,0.04242424242424241,0.42024142310049845,0.11118684433420431,54.83870967741935
21,2024-04-16,2024-07-16,1,price_ma50_ratio,62,-0.03851417399804497,0.01212121212121212,0.4187582465710631,-0.09197233562183506,50.0
21,2024-04-16,2024-07-16,1,volume_ratio_20,62,-0.010752688172043003,0.006060606060606061,0.4167436328388302,-0.025801685556168907,53.2258064516129
21,2024-04-16,2024-07-16,1,rsi_14,62,-0.03245356793743891,0.04242424242424242,0.35436108635547425,-0.0915833289462359,58.06451612903226
21,2024-04-16,2024-07-16,1,momentum_20,62,-0.01818181818181817,0.03636363636363636,0.4158795346996734,-0.043718953843083753,51.61290322580645
21,2024-04-16,2024-07-16,3,price_ma200_ratio,62,-0.06608015640273703,-0.07878787878787878,0.41959516905036276,-0.15748550335384254,43.54838709677419
21,2024-04-16,2024-07-16,3,return_60d,62,-0.026197458455522963,-0.11515151515151514,0.39606940560306253,-0.0661436053502649,43.54838709677419
21,2024-04-16,2024-07-16,3,beta_60,62,0.025610948191593347,0.15757575757575756,0.5169145709179493,0.04954580434076913,56.451612903225815
21,2024-04-16,2024-07-16,3,volatility_10,62,0.04613880742913002,0.10909090909090907,0.46405272381877655,0.09942578733176083,59.67741935483871
21,2024-04-16,2024-07-16,3,volatility_20,62,0.07683284457478003,0.18181818181818182,0.4510483444860092,0.17034281472052548,59.67741935483871
21,2024-04-16,2024-07-16,3,volatility_60,62,0.08308895405669599,0.1818181818181818,0.48943728524545493,0.16976425082740992,59.67741935483871
21,2024-04-16,2024-07-16,3,price_ma50_ratio,62,-0.08152492668621701,-0.08484848484848484,0.4833629470400397,-0.16866192823725862,43.54838709677419
21,2024-04-16,2024-07-16,3,volume_ratio_20,62,-0.005083088954056697,0.036363636363636355,0.3436557232261419,-0.014791224503226973,53.2258064516129
21,2024-04-16,2024-07-16,3,rsi_14,62,-0.031671554252199405,-0.060606060606060594,0.384273513255748,-0.08241930073156209,45.16129032258064
21,2024-04-16,2024-07-16,3,momentum_20,62,0.004105571847507331,0.06666666666666665,0.4827884380366292,0.008503873589441347,54.83870967741935
21,2024-04-16,2024-07-16,5,price_ma200_ratio,62,-0.06959921798631476,-0.04848484848484848,0.415350345539872,-0.16756749749623961,46.774193548387096
21,2024-04-16,2024-07-16,5,return_60d,62,-0.057673509286412517,-0.08484848484848484,0.366762094934566,-0.15725046312842672,40.32258064516129
21,2024-04-16,2024-07-16,5,beta_60,62,0.07800586510263932,0.17575757575757575,0.47377758397784187,0.16464659312857566,59.67741935483871
21,2024-04-16,2024-07-16,5,volatility_10,62,0.06471163245356795,0.13939393939393938,0.4369163224449932,0.148109899148286,59.67741935483871
21,2024-04-16,2024-07-16,5,volatility_20,62,0.08602150537634405,0.1515151515151515,0.42014032505726967,0.20474470134381503,64.51612903225806
21,2024-04-16,2024-07-16,5,volatility_60,62,0.1356793743890518,0.2121212121212121,0.4215146923695256,0.3218852790784976,62.903225806451616
21,2024-04-16,2024-07-16,5,price_ma50_ratio,62,-0.1212121212121212,-0.11515151515151514,0.469964028368212,-0.2579178700825008,45.16129032258064
21,2024-04-16,2024-07-16,5,volume_ratio_20,62,0.014271749755620714,0.006060606060606061,0.304095686592685,0.04693177307291678,51.61290322580645
21,2024-04-16,2024-07-16,5,rsi_14,62,-0.045943304007820124,0.0,0.38377980143739354,-0.1197126681387241,50.0
21,2024-04-16,2024-07-16,5,momentum_20,62,-0.02756598240469208,0.01212121212121212,0.5010623255815122,-0.05501507696213269,50.0
21,2024-04-16,2024-07-16,10,price_ma200_ratio,62,-0.14780058651026393,-0.1333333333333333,0.4212346073098357,-0.3508747475763557,40.32258064516129
21,2024-04-16,2024-07-16,10,return_60d,62,-0.09403714565004886,-0.10909090909090909,0.344863565639921,-0.2726792709330012,35.483870967741936
21,2024-04-16,2024-07-16,10,beta_60,62,0.09442815249266862,0.24242424242424238,0.47488210321312946,0.19884546470324402,66.12903225806451
21,2024-04-16,2024-07-16,10,volatility_10,62,0.033822091886608,0.0,0.3998909188861359,0.08457829445293913,50.0
21,2024-04-16,2024-07-16,10,volatility_20,62,0.1182795698924731,0.24848484848484845,0.3983191013147045,0.2969467683123301,64.51612903225806
21,2024-04-16,2024-07-16,10,volatility_60,62,0.17204301075268816,0.2727272727272727,0.4157670980658042,0.4137965980306085,72.58064516129032
21,2024-04-16,2024-07-16,10,price_ma50_ratio,62,-0.11749755620723362,-0.14545454545454545,0.46317082737268744,-0.25368082198469283,43.54838709677419
21,2024-04-16,2024-07-16,10,volume_ratio_20,62,-0.011730205278592363,0.02424242424242424,0.32992772484850197,-0.03555386345290837,56.451612903225815
21,2024-04-16,2024-07-16,10,rsi_14,62,-0.0035190615835777243,0.036363636363636355,0.3665663518224146,-0.00960006712586254,58.06451612903226
21,2024-04-16,2024-07-16,10,momentum_20,62,-0.006451612903225808,0.09696969696969696,0.4810430279074731,-0.013411716892125402,53.2258064516129
21,2024-04-16,2024-07-16,20,price_ma200_ratio,62,-0.15581622678396873,-0.15757575757575756,0.46310976279053556,-0.3364563637032294,40.32258064516129
21,2024-04-16,2024-07-16,20,return_60d,62,-0.23401759530791785,-0.23636363636363633,0.3164925323385046,-0.7394095322843963,19.35483870967742
21,2024-04-16,2024-07-16,20,beta_60,62,0.10850439882697947,0.2787878787878788,0.5468313029282632,0.19842389827711412,61.29032258064516
21,2024-04-16,2024-07-16,20,volatility_10,62,0.11691104594330395,0.1333333333333333,0.4264979952368108,0.27411862951053195,66.12903225806451
21,2024-04-16,2024-07-16,20,volatility_20,62,0.20078201368523949,0.2545454545454545,0.42929569247446886,0.46770097442144826,72.58064516129032
21,2024-04-16,2024-07-16,20,volatility_60,62,0.2140762463343108,0.3939393939393939,0.4708572105747267,0.454652156803567,69.35483870967742
21,2024-04-16,2024-07-16,20,price_ma50_ratio,62,-0.17360703812316713,-0.22424242424242422,0.43573683631780674,-0.39842176206683155,40.32258064516129
21,2024-04-16,2024-07-16,20,volume_ratio_20,62,0.03929618768328444,0.04242424242424242,0.2970452004861646,0.13229026295987814,54.83870967741935
21,2024-04-16,2024-07-16,20,rsi_14,62,-0.04887585532746823,-0.036363636363636355,0.3763610220556188,-0.1298642857873984,45.16129032258064
21,2024-04-16,2024-07-16,20,momentum_20,62,-0.14975562072336263,-0.19999999999999998,0.4547797205180021,-0.3292926530514341,40.32258064516129
22,2024-07-16,2024-10-16,1,price_ma200_ratio,65,-0.028251748251748254,-0.0303030303030303,0.4173331816793638,-0.06769590699225544,47.69230769230769
22,2024-07-16,2024-10-16,1,return_60d,65,-0.00792540792540793,0.01818181818181818,0.3749639148186385,-0.021136455035256577,50.76923076923077
22,2024-07-16,2024-10-16,1,beta_60,65,0.04093240093240094,0.09090909090909088,0.5454777254851882,0.07503954610794168,52.307692307692314
22,2024-07-16,2024-10-16,1,volatility_10,65,0.06517482517482516,0.13939393939393938,0.49231237746764056,0.1323851037629235,55.38461538461539
22,2024-07-16,2024-10-16,1,volatility_20,65,0.05920745920745921,0.1515151515151515,0.5142447112844105,0.11513479459920718,56.92307692307692
22,2024-07-16,2024-10-16,1,volatility_60,65,0.056596736596736606,0.06666666666666665,0.5118995810128985,0.11056218581923498,56.92307692307692
22,2024-07-16,2024-10-16,1,price_ma50_ratio,65,-0.07617715617715617,-0.10303030303030303,0.3323849615454659,-0.22918352209125487,38.46153846153847
22,2024-07-16,2024-10-16,1,volume_ratio_20,65,-0.030675990675990673,0.006060606060606061,0.31347140465606876,-0.09785897603530196,50.76923076923077
22,2024-07-16,2024-10-16,1,rsi_14,65,-0.03794871794871794,-0.006060606060606061,0.3240481521568913,-0.11710826831175593,49.23076923076923
22,2024-07-16,2024-10-16,1,momentum_20,65,-0.04783216783216782,-0.05454545454545454,0.35576087170812515,-0.13445033345716134,41.53846153846154
22,2024-07-16,2024-10-16,3,price_ma200_ratio,65,-0.05174825174825173,-0.05454545454545454,0.4459220862755344,-0.11604774318416824,44.61538461538462
22,2024-07-16,2024-10-16,3,return_60d,65,-0.025081585081585072,-0.04242424242424241,0.40033829376237234,-0.06265097661747211,49.23076923076923
22,2024-07-16,2024-10-16,3,beta_60,65,0.019487179487179485,0.0303030303030303,0.5427632387323279,0.03590364655626556,50.76923076923077
22,2024-07-16,2024-10-16,3,volatility_10,65,0.05846153846153845,0.07878787878787878,0.4938794706740655,0.11837207645369004,58.46153846153847
22,2024-07-16,2024-10-16,3,volatility_20,65,0.04223776223776224,0.09090909090909088,0.5027632200223272,0.08401124138692266,53.84615384615385
22,2024-07-16,2024-10-16,3,volatility_60,65,0.05529137529137528,0.04242424242424241,0.51770701675984,0.10680051361371541,55.38461538461539
22,2024-07-16,2024-10-16,3,price_ma50_ratio,65,-0.1718414918414918,-0.2606060606060606,0.3595164828403833,-0.47797945308055684,27.692307692307693
22,2024-07-16,2024-10-16,3,volume_ratio_20,65,0.006806526806526809,-0.006060606060606061,0.33851941525484974,0.020106754590139556,46.15384615384615
22,2024-07-16,2024-10-16,3,rsi_14,65,-0.10153846153846154,-0.10303030303030303,0.29547791432297,-0.3436414588586667,38.46153846153847
22,2024-07-16,2024-10-16,3,momentum_20,65,-0.11645687645687645,-0.11515151515151514,0.35796796079990556,-0.3253276527783242,36.92307692307693
22,2024-07-16,2024-10-16,5,price_ma200_ratio,65,-0.06424242424242423,-0.09090909090909088,0.43892451413571626,-0.1463632633254117,47.69230769230769
22,2024-07-16,2024-10-16,5,return_60d,65,-0.04484848484848484,-0.04242424242424241,0.4026325218588312,-0.11138813288462915,44.61538461538462
22,2024-07-16,2024-10-16,5,beta_60,65,0.03925407925407926,0.04242424242424241,0.5213850881211864,0.0752880743013413,50.76923076923077
22,2024-07-16,2024-10-16,5,volatility_10,65,0.0549184149184149,0.0303030303030303,0.48657820826497433,0.11286657311317187,53.84615384615385
22,2024-07-16,2024-10-16,5,volatility_20,65,0.042237762237762246,0.07878787878787878,0.49273646189431725,0.08572079702683227,52.307692307692314
22,2024-07-16,2024-10-16,5,volatility_60,65,0.0646153846153846,0.01818181818181818,0.5117650241999242,0.12625986841598263,52.307692307692314
